Amtlicher Gemeindeschlüssel,Bezeichnung,Verwaltungsform,Produktgruppe,Produktgruppentext,Konto,Kontotext,Euro
51130000,Essen,1,511,"Räuml. Planung u. Entwicklung, Geoinformationen",7318,Zuweisungen und Zuschüsse für laufende Zwecke an übrige Bereiche,20000
51130000,Essen,1,511,"Räuml. Planung u. Entwicklung, Geoinformationen",7411,Sonstige Personal- und Versorgungsauszahlungen,87292
51130000,Essen,1,511,"Räuml. Planung u. Entwicklung, Geoinformationen",7412,Besondere zahlungswirksame Aufwendungen für Beschäftigte,3041
51130000,Essen,1,511,"Räuml. Planung u. Entwicklung, Geoinformationen",7421,Auszahlungen für ehrenamtliche und sonstige Tätigkeit,37976
51130000,Essen,1,511,"Räuml. Planung u. Entwicklung, Geoinformationen",7422,Mieten und Pachten,42313
51130000,Essen,1,511,"Räuml. Planung u. Entwicklung, Geoinformationen",7423,Leasing,52899
51130000,Essen,1,511,"Räuml. Planung u. Entwicklung, Geoinformationen",7431,Geschäftsauszahlungen,254650
51130000,Essen,1,511,"Räuml. Planung u. Entwicklung, Geoinformationen",7441,"Steuern, Versicherungen, Schadensfälle",22281
51130000,Essen,1,511,"Räuml. Planung u. Entwicklung, Geoinformationen",7482,Säumniszuschläge,26
51130000,Essen,1,511,"Räuml. Planung u. Entwicklung, Geoinformationen",7499,Übrige weitere sonstige Auszahlungen aus laufender Verwaltungstätigkeit,2992323
51130000,Essen,1,511,"Räuml. Planung u. Entwicklung, Geoinformationen",7599,Sonstige Finanzauszahlungen,182851
51130000,Essen,1,511,"Räuml. Planung u. Entwicklung, Geoinformationen",7821,Auszahlungen für den Erwerb von Grundstücken und Gebäuden,6037147
51130000,Essen,1,511,"Räuml. Planung u. Entwicklung, Geoinformationen",7831,Auszahlungen für den Erwerb von Vermögensgegenständen oberhalb der Wertgrenze von 410 Euro,31158
51130000,Essen,1,511,"Räuml. Planung u. Entwicklung, Geoinformationen",7832,Auszahlungen für den Erwerb von Vermögensgegenständen unterhalb der Wertgrenze von 410 Euro,7490
51130000,Essen,1,511,"Räuml. Planung u. Entwicklung, Geoinformationen",7843,Auszahlungen für den Erwerb von sonstigen Anteilsrechten,17557
51130000,Essen,1,511,"Räuml. Planung u. Entwicklung, Geoinformationen",7851,Auszahlungen für Hochbaumaßnahmen,173
51130000,Essen,1,511,"Räuml. Planung u. Entwicklung, Geoinformationen",7852,Auszahlungen für Tiefbaumaßnahmen,2117706
51130000,Essen,1,521,Bau- und Grundstücksordnung,6311,Verwaltungsgebühren,5166725
51130000,Essen,1,521,Bau- und Grundstücksordnung,6321,Benutzungsgebühren und ähnliche Entgelte,191
51130000,Essen,1,521,Bau- und Grundstücksordnung,6411,Mieten und Pachten,29854
51130000,Essen,1,521,Bau- und Grundstücksordnung,6461,Sonstige privatrechtliche Leistungsentgelte,107215
51130000,Essen,1,521,Bau- und Grundstücksordnung,6485,"Einzahlungen aus Kostenerstattungen, Kostenumlagen von verbundenen Unternehmen, Beteiligungen und Sondervermögen",768
51130000,Essen,1,521,Bau- und Grundstücksordnung,6561,Bußgelder,63942
51130000,Essen,1,521,Bau- und Grundstücksordnung,6591,Sonstige Einzahlungen aus laufender Verwaltungstätigkeit,4083
51130000,Essen,1,521,Bau- und Grundstücksordnung,6881,Beiträge und ähnliche Entgelte,54000
51130000,Essen,1,521,Bau- und Grundstücksordnung,7011,Dienstbezüge Beamte,1397027
51130000,Essen,1,521,Bau- und Grundstücksordnung,7012,Dienstbezüge Tariflich Beschäftigte,1784540
51130000,Essen,1,521,Bau- und Grundstücksordnung,7022,Beiträge zu Versorgungskassen Tariflich Beschäftigte,122411
51130000,Essen,1,521,Bau- und Grundstücksordnung,7031,Beiträge zur gesetzlichen Sozialversicherung Beamte,564
51130000,Essen,1,521,Bau- und Grundstücksordnung,7032,Beiträge zur gesetzlichen Sozialversicherung Tariflich Beschäftigte,357156
51130000,Essen,1,521,Bau- und Grundstücksordnung,7041,"Beihilfen, Unterstützungsleistungen für Beschäftigte",87514
51130000,Essen,1,521,Bau- und Grundstücksordnung,7111,Versorgungsbezüge Beamte,622390
51130000,Essen,1,521,Bau- und Grundstücksordnung,7112,Versorgungsbezüge Tariflich Beschäftigte,562
51130000,Essen,1,521,Bau- und Grundstücksordnung,7141,"Beihilfen, Unterstützungsleistungen für Versorgungsempfänger",125949
51130000,Essen,1,521,Bau- und Grundstücksordnung,7241,Bewirtschaftung der Grundstücke und baulichen Anlagen,237
51130000,Essen,1,521,Bau- und Grundstücksordnung,7251,Haltung von Fahrzeugen,102
51130000,Essen,1,521,Bau- und Grundstücksordnung,7291,Auszahlungen für sonstige Dienstleistungen,175616
51130000,Essen,1,521,Bau- und Grundstücksordnung,7411,Sonstige Personal- und Versorgungsauszahlungen,27383
51130000,Essen,1,521,Bau- und Grundstücksordnung,7412,Besondere zahlungswirksame Aufwendungen für Beschäftigte,1786
51130000,Essen,1,521,Bau- und Grundstücksordnung,7423,Leasing,1446
51130000,Essen,1,521,Bau- und Grundstücksordnung,7431,Geschäftsauszahlungen,76518
51130000,Essen,1,521,Bau- und Grundstücksordnung,7441,"Steuern, Versicherungen, Schadensfälle",32059
51130000,Essen,1,521,Bau- und Grundstücksordnung,7831,Auszahlungen für den Erwerb von Vermögensgegenständen oberhalb der Wertgrenze von 410 Euro,5466
51130000,Essen,1,521,Bau- und Grundstücksordnung,7832,Auszahlungen für den Erwerb von Vermögensgegenständen unterhalb der Wertgrenze von 410 Euro,2708
51130000,Essen,1,522,Wohnungsbauförderung,6311,Verwaltungsgebühren,202146
51130000,Essen,1,522,Wohnungsbauförderung,6321,Benutzungsgebühren und ähnliche Entgelte,332
51130000,Essen,1,522,Wohnungsbauförderung,6461,Sonstige privatrechtliche Leistungsentgelte,6266
51130000,Essen,1,522,Wohnungsbauförderung,6481,"Einzahlungen aus Kostenerstattungen, Kostenumlagen vom Land",50357
51130000,Essen,1,522,Wohnungsbauförderung,6485,"Einzahlungen aus Kostenerstattungen, Kostenumlagen von verbundenen Unternehmen, Beteiligungen und Sondervermögen",1129
51130000,Essen,1,522,Wohnungsbauförderung,6561,Bußgelder,1766
51130000,Essen,1,522,Wohnungsbauförderung,6591,Sonstige Einzahlungen aus laufender Verwaltungstätigkeit,8147
51130000,Essen,1,522,Wohnungsbauförderung,6615,"Zinseinzahlungen von verbundenen Unternehmen, Beteiligungen und Sondervermögen",9948
51130000,Essen,1,522,Wohnungsbauförderung,6618,Zinseinzahlungen vom sonstigen inländischen Bereich,49662
51130000,Essen,1,522,Wohnungsbauförderung,6868,Rückflüsse von Ausleihungen vom sonstigen inländischen Bereich,33549
51130000,Essen,1,522,Wohnungsbauförderung,6958,Rückflüsse von Darlehen (ohne Ausleihungen) vom sonstigen inländischen Bereich,178604
51130000,Essen,1,522,Wohnungsbauförderung,7011,Dienstbezüge Beamte,2068572
51130000,Essen,1,522,Wohnungsbauförderung,7012,Dienstbezüge Tariflich Beschäftigte,1063381
51130000,Essen,1,522,Wohnungsbauförderung,7022,Beiträge zu Versorgungskassen Tariflich Beschäftigte,73988
51130000,Essen,1,522,Wohnungsbauförderung,7031,Beiträge zur gesetzlichen Sozialversicherung Beamte,1348
51130000,Essen,1,522,Wohnungsbauförderung,7032,Beiträge zur gesetzlichen Sozialversicherung Tariflich Beschäftigte,221405
51130000,Essen,1,522,Wohnungsbauförderung,7041,"Beihilfen, Unterstützungsleistungen für Beschäftigte",128629
51130000,Essen,1,522,Wohnungsbauförderung,7111,Versorgungsbezüge Beamte,919830
51130000,Essen,1,522,Wohnungsbauförderung,7112,Versorgungsbezüge Tariflich Beschäftigte,833
51130000,Essen,1,522,Wohnungsbauförderung,7141,"Beihilfen, Unterstützungsleistungen für Versorgungsempfänger",185939
51130000,Essen,1,522,Wohnungsbauförderung,7241,Bewirtschaftung der Grundstücke und baulichen Anlagen,1342
51130000,Essen,1,522,Wohnungsbauförderung,7255,Unterhaltung des sonstigen beweglichen Vermögens,350
51130000,Essen,1,522,Wohnungsbauförderung,7291,Auszahlungen für sonstige Dienstleistungen,163665
51130000,Essen,1,522,Wohnungsbauförderung,7317,Zuweisungen und Zuschüsse für laufende Zwecke an private Unternehmen,70569
51130000,Essen,1,522,Wohnungsbauförderung,7318,Zuweisungen und Zuschüsse für laufende Zwecke an übrige Bereiche,67750
51130000,Essen,1,522,Wohnungsbauförderung,7411,Sonstige Personal- und Versorgungsauszahlungen,19106
51130000,Essen,1,522,Wohnungsbauförderung,7431,Geschäftsauszahlungen,57245
51130000,Essen,1,522,Wohnungsbauförderung,7441,"Steuern, Versicherungen, Schadensfälle",4310
51130000,Essen,1,522,Wohnungsbauförderung,7831,Auszahlungen für den Erwerb von Vermögensgegenständen oberhalb der Wertgrenze von 410 Euro,579
51130000,Essen,1,522,Wohnungsbauförderung,7832,Auszahlungen für den Erwerb von Vermögensgegenständen unterhalb der Wertgrenze von 410 Euro,294
51130000,Essen,1,523,Denkmalschutz und -pflege,6141,Zuweisungen und Zuschüsse für laufende Zwecke vom Land,92780
51130000,Essen,1,523,Denkmalschutz und -pflege,6311,Verwaltungsgebühren,21093
51130000,Essen,1,523,Denkmalschutz und -pflege,6485,"Einzahlungen aus Kostenerstattungen, Kostenumlagen von verbundenen Unternehmen, Beteiligungen und Sondervermögen",130
51130000,Essen,1,523,Denkmalschutz und -pflege,6591,Sonstige Einzahlungen aus laufender Verwaltungstätigkeit,14
51130000,Essen,1,523,Denkmalschutz und -pflege,7011,Dienstbezüge Beamte,236670
51130000,Essen,1,523,Denkmalschutz und -pflege,7012,Dienstbezüge Tariflich Beschäftigte,327931
51130000,Essen,1,523,Denkmalschutz und -pflege,7022,Beiträge zu Versorgungskassen Tariflich Beschäftigte,22155
51130000,Essen,1,523,Denkmalschutz und -pflege,7031,Beiträge zur gesetzlichen Sozialversicherung Beamte,95
51130000,Essen,1,523,Denkmalschutz und -pflege,7032,Beiträge zur gesetzlichen Sozialversicherung Tariflich Beschäftigte,60971
51130000,Essen,1,523,Denkmalschutz und -pflege,7041,"Beihilfen, Unterstützungsleistungen für Beschäftigte",14808
51130000,Essen,1,523,Denkmalschutz und -pflege,7111,Versorgungsbezüge Beamte,105268
51130000,Essen,1,523,Denkmalschutz und -pflege,7112,Versorgungsbezüge Tariflich Beschäftigte,95
51130000,Essen,1,523,Denkmalschutz und -pflege,7141,"Beihilfen, Unterstützungsleistungen für Versorgungsempfänger",21298
51130000,Essen,1,523,Denkmalschutz und -pflege,7211,Unterhaltung der Grundstücke und baulichen Anlagen,6731
51130000,Essen,1,523,Denkmalschutz und -pflege,7255,Unterhaltung des sonstigen beweglichen Vermögens,217
51130000,Essen,1,523,Denkmalschutz und -pflege,7291,Auszahlungen für sonstige Dienstleistungen,26057
51130000,Essen,1,523,Denkmalschutz und -pflege,7311,Zuweisungen und Zuschüsse für laufende Zwecke an das Land,153
51130000,Essen,1,523,Denkmalschutz und -pflege,7318,Zuweisungen und Zuschüsse für laufende Zwecke an übrige Bereiche,79558
51130000,Essen,1,523,Denkmalschutz und -pflege,7411,Sonstige Personal- und Versorgungsauszahlungen,5497
51130000,Essen,1,523,Denkmalschutz und -pflege,7431,Geschäftsauszahlungen,9942
51130000,Essen,1,523,Denkmalschutz und -pflege,7441,"Steuern, Versicherungen, Schadensfälle",910
51130000,Essen,1,523,Denkmalschutz und -pflege,7831,Auszahlungen für den Erwerb von Vermögensgegenständen oberhalb der Wertgrenze von 410 Euro,537
51130000,Essen,1,523,Denkmalschutz und -pflege,7832,Auszahlungen für den Erwerb von Vermögensgegenständen unterhalb der Wertgrenze von 410 Euro,202
51130000,Essen,1,534,Fernwärmeversorgung,6511,Konzessionsabgaben,1155981
51130000,Essen,1,537,Abfallwirtschaft,6321,Benutzungsgebühren und ähnliche Entgelte,52896983
51130000,Essen,1,537,Abfallwirtschaft,6461,Sonstige privatrechtliche Leistungsentgelte,6842173
51130000,Essen,1,537,Abfallwirtschaft,6485,"Einzahlungen aus Kostenerstattungen, Kostenumlagen von verbundenen Unternehmen, Beteiligungen und Sondervermögen",34
51130000,Essen,1,537,Abfallwirtschaft,6591,Sonstige Einzahlungen aus laufender Verwaltungstätigkeit,3
51130000,Essen,1,537,Abfallwirtschaft,7011,Dienstbezüge Beamte,65415
51130000,Essen,1,537,Abfallwirtschaft,7012,Dienstbezüge Tariflich Beschäftigte,70745
51130000,Essen,1,537,Abfallwirtschaft,7022,Beiträge zu Versorgungskassen Tariflich Beschäftigte,4771
51130000,Essen,1,537,Abfallwirtschaft,7031,Beiträge zur gesetzlichen Sozialversicherung Beamte,25
51130000,Essen,1,537,Abfallwirtschaft,7032,Beiträge zur gesetzlichen Sozialversicherung Tariflich Beschäftigte,11299
51130000,Essen,1,537,Abfallwirtschaft,7041,"Beihilfen, Unterstützungsleistungen für Beschäftigte",47884
51130000,Essen,1,537,Abfallwirtschaft,7111,Versorgungsbezüge Beamte,195366
51130000,Essen,1,537,Abfallwirtschaft,7112,Versorgungsbezüge Tariflich Beschäftigte,25
51130000,Essen,1,537,Abfallwirtschaft,7141,"Beihilfen, Unterstützungsleistungen für Versorgungsempfänger",5661
51130000,Essen,1,537,Abfallwirtschaft,7291,Auszahlungen für sonstige Dienstleistungen,55338375
51130000,Essen,1,537,Abfallwirtschaft,7411,Sonstige Personal- und Versorgungsauszahlungen,2444
51130000,Essen,1,537,Abfallwirtschaft,7431,Geschäftsauszahlungen,1876
51130000,Essen,1,537,Abfallwirtschaft,7441,"Steuern, Versicherungen, Schadensfälle",1101689
51130000,Essen,1,537,Abfallwirtschaft,7832,Auszahlungen für den Erwerb von Vermögensgegenständen unterhalb der Wertgrenze von 410 Euro,449
51130000,Essen,1,538,Abwasserbeseitigung,6321,Benutzungsgebühren und ähnliche Entgelte,104442181
51130000,Essen,1,538,Abwasserbeseitigung,6481,"Einzahlungen aus Kostenerstattungen, Kostenumlagen vom Land",30404
51130000,Essen,1,538,Abwasserbeseitigung,6485,"Einzahlungen aus Kostenerstattungen, Kostenumlagen von verbundenen Unternehmen, Beteiligungen und Sondervermögen",22
51130000,Essen,1,538,Abwasserbeseitigung,6488,"Einzahlungen aus Kostenerstattungen, Kostenumlagen von übrigen Bereichen",129368
51130000,Essen,1,538,Abwasserbeseitigung,6591,Sonstige Einzahlungen aus laufender Verwaltungstätigkeit,2251860
51130000,Essen,1,538,Abwasserbeseitigung,7011,Dienstbezüge Beamte,40224
51130000,Essen,1,538,Abwasserbeseitigung,7031,Beiträge zur gesetzlichen Sozialversicherung Beamte,16
51130000,Essen,1,538,Abwasserbeseitigung,7041,"Beihilfen, Unterstützungsleistungen für Beschäftigte",64976
51130000,Essen,1,538,Abwasserbeseitigung,7111,Versorgungsbezüge Beamte,281828
51130000,Essen,1,538,Abwasserbeseitigung,7112,Versorgungsbezüge Tariflich Beschäftigte,16
51130000,Essen,1,538,Abwasserbeseitigung,7141,"Beihilfen, Unterstützungsleistungen für Versorgungsempfänger",3612
51130000,Essen,1,538,Abwasserbeseitigung,7241,Bewirtschaftung der Grundstücke und baulichen Anlagen,43013994
51130000,Essen,1,538,Abwasserbeseitigung,7291,Auszahlungen für sonstige Dienstleistungen,75855893
51130000,Essen,1,538,Abwasserbeseitigung,7411,Sonstige Personal- und Versorgungsauszahlungen,11
51130000,Essen,1,538,Abwasserbeseitigung,7431,Geschäftsauszahlungen,9711
51130000,Essen,1,538,Abwasserbeseitigung,7441,"Steuern, Versicherungen, Schadensfälle",3161
51130000,Essen,1,538,Abwasserbeseitigung,7499,Übrige weitere sonstige Auszahlungen aus laufender Verwaltungstätigkeit,236378
51130000,Essen,1,541,Gemeindestraßen,6141,Zuweisungen und Zuschüsse für laufende Zwecke vom Land,7118
51130000,Essen,1,541,Gemeindestraßen,6144,Zuweisungen und Zuschüsse für laufende Zwecke vom sonstigen öffentlichen Bereich,18888
51130000,Essen,1,541,Gemeindestraßen,6311,Verwaltungsgebühren,424847
51130000,Essen,1,541,Gemeindestraßen,6321,Benutzungsgebühren und ähnliche Entgelte,3495
51130000,Essen,1,541,Gemeindestraßen,6411,Mieten und Pachten,1732
51130000,Essen,1,541,Gemeindestraßen,6421,Einzahlungen aus Verkauf,28342
51130000,Essen,1,541,Gemeindestraßen,6461,Sonstige privatrechtliche Leistungsentgelte,220141
51130000,Essen,1,541,Gemeindestraßen,6481,"Einzahlungen aus Kostenerstattungen, Kostenumlagen vom Land",152
51130000,Essen,1,541,Gemeindestraßen,6485,"Einzahlungen aus Kostenerstattungen, Kostenumlagen von verbundenen Unternehmen, Beteiligungen und Sondervermögen",214995
51130000,Essen,1,541,Gemeindestraßen,6487,"Einzahlungen aus Kostenerstattungen, Kostenumlagen von privaten Unternehmen",120801
51130000,Essen,1,541,Gemeindestraßen,6488,"Einzahlungen aus Kostenerstattungen, Kostenumlagen von übrigen Bereichen",37628
51130000,Essen,1,541,Gemeindestraßen,6561,Bußgelder,1247
51130000,Essen,1,541,Gemeindestraßen,6591,Sonstige Einzahlungen aus laufender Verwaltungstätigkeit,3789
51130000,Essen,1,541,Gemeindestraßen,6618,Zinseinzahlungen vom sonstigen inländischen Bereich,57
51130000,Essen,1,541,Gemeindestraßen,6811,Investitionszuwendungen vom Land,167904
51130000,Essen,1,541,Gemeindestraßen,6814,Investitionszuwendungen vom sonstigen öffentlichen Bereich,500
51130000,Essen,1,541,Gemeindestraßen,6817,Investitionszuwendungen von privaten Unternehmen,520279
51130000,Essen,1,541,Gemeindestraßen,6881,Beiträge und ähnliche Entgelte,1813728
51130000,Essen,1,541,Gemeindestraßen,7011,Dienstbezüge Beamte,2279888
51130000,Essen,1,541,Gemeindestraßen,7012,Dienstbezüge Tariflich Beschäftigte,9307435
51130000,Essen,1,541,Gemeindestraßen,7022,Beiträge zu Versorgungskassen Tariflich Beschäftigte,644696
51130000,Essen,1,541,Gemeindestraßen,7031,Beiträge zur gesetzlichen Sozialversicherung Beamte,921
51130000,Essen,1,541,Gemeindestraßen,7032,Beiträge zur gesetzlichen Sozialversicherung Tariflich Beschäftigte,1911641
51130000,Essen,1,541,Gemeindestraßen,7041,"Beihilfen, Unterstützungsleistungen für Beschäftigte",145250
51130000,Essen,1,541,Gemeindestraßen,7111,Versorgungsbezüge Beamte,1017798
51130000,Essen,1,541,Gemeindestraßen,7112,Versorgungsbezüge Tariflich Beschäftigte,921
51130000,Essen,1,541,Gemeindestraßen,7141,"Beihilfen, Unterstützungsleistungen für Versorgungsempfänger",205781
51130000,Essen,1,541,Gemeindestraßen,7211,Unterhaltung der Grundstücke und baulichen Anlagen,775385
51130000,Essen,1,541,Gemeindestraßen,7221,Unterhaltung des sonstigen unbeweglichen Vermögens,9524258
51130000,Essen,1,541,Gemeindestraßen,7241,Bewirtschaftung der Grundstücke und baulichen Anlagen,4616797
51130000,Essen,1,541,Gemeindestraßen,7251,Haltung von Fahrzeugen,144410
51130000,Essen,1,541,Gemeindestraßen,7255,Unterhaltung des sonstigen beweglichen Vermögens,5513
51130000,Essen,1,541,Gemeindestraßen,7291,Auszahlungen für sonstige Dienstleistungen,1327258
51130000,Essen,1,541,Gemeindestraßen,7411,Sonstige Personal- und Versorgungsauszahlungen,205384
51130000,Essen,1,541,Gemeindestraßen,7412,Besondere zahlungswirksame Aufwendungen für Beschäftigte,32004
51130000,Essen,1,541,Gemeindestraßen,7422,Mieten und Pachten,37149
51130000,Essen,1,541,Gemeindestraßen,7423,Leasing,949927
51130000,Essen,1,541,Gemeindestraßen,7431,Geschäftsauszahlungen,129029
51130000,Essen,1,541,Gemeindestraßen,7441,"Steuern, Versicherungen, Schadensfälle",107531
51130000,Essen,1,541,Gemeindestraßen,7599,Sonstige Finanzauszahlungen,1070
51130000,Essen,1,541,Gemeindestraßen,7831,Auszahlungen für den Erwerb von Vermögensgegenständen oberhalb der Wertgrenze von 410 Euro,303788
51130000,Essen,1,541,Gemeindestraßen,7832,Auszahlungen für den Erwerb von Vermögensgegenständen unterhalb der Wertgrenze von 410 Euro,11522
51130000,Essen,1,541,Gemeindestraßen,7852,Auszahlungen für Tiefbaumaßnahmen,8124939
51130000,Essen,1,542,Kreisstraßen,6311,Verwaltungsgebühren,14163
51130000,Essen,1,542,Kreisstraßen,6461,Sonstige privatrechtliche Leistungsentgelte,76284
51130000,Essen,1,542,Kreisstraßen,6485,"Einzahlungen aus Kostenerstattungen, Kostenumlagen von verbundenen Unternehmen, Beteiligungen und Sondervermögen",105
51130000,Essen,1,542,Kreisstraßen,6487,"Einzahlungen aus Kostenerstattungen, Kostenumlagen von privaten Unternehmen",14
51130000,Essen,1,542,Kreisstraßen,6591,Sonstige Einzahlungen aus laufender Verwaltungstätigkeit,26
51130000,Essen,1,542,Kreisstraßen,6811,Investitionszuwendungen vom Land,5254724
51130000,Essen,1,542,Kreisstraßen,6817,Investitionszuwendungen von privaten Unternehmen,145591
51130000,Essen,1,542,Kreisstraßen,7011,Dienstbezüge Beamte,129697
51130000,Essen,1,542,Kreisstraßen,7012,Dienstbezüge Tariflich Beschäftigte,564547
51130000,Essen,1,542,Kreisstraßen,7022,Beiträge zu Versorgungskassen Tariflich Beschäftigte,38811
51130000,Essen,1,542,Kreisstraßen,7031,Beiträge zur gesetzlichen Sozialversicherung Beamte,52
51130000,Essen,1,542,Kreisstraßen,7032,Beiträge zur gesetzlichen Sozialversicherung Tariflich Beschäftigte,115858
51130000,Essen,1,542,Kreisstraßen,7041,"Beihilfen, Unterstützungsleistungen für Beschäftigte",8277
51130000,Essen,1,542,Kreisstraßen,7111,Versorgungsbezüge Beamte,57914
51130000,Essen,1,542,Kreisstraßen,7112,Versorgungsbezüge Tariflich Beschäftigte,52
51130000,Essen,1,542,Kreisstraßen,7141,"Beihilfen, Unterstützungsleistungen für Versorgungsempfänger",11709
51130000,Essen,1,542,Kreisstraßen,7211,Unterhaltung der Grundstücke und baulichen Anlagen,8
51130000,Essen,1,542,Kreisstraßen,7221,Unterhaltung des sonstigen unbeweglichen Vermögens,9025
51130000,Essen,1,542,Kreisstraßen,7241,Bewirtschaftung der Grundstücke und baulichen Anlagen,1751
51130000,Essen,1,542,Kreisstraßen,7251,Haltung von Fahrzeugen,30
51130000,Essen,1,542,Kreisstraßen,7291,Auszahlungen für sonstige Dienstleistungen,11657
51130000,Essen,1,542,Kreisstraßen,7411,Sonstige Personal- und Versorgungsauszahlungen,11341
51130000,Essen,1,542,Kreisstraßen,7412,Besondere zahlungswirksame Aufwendungen für Beschäftigte,1064
51130000,Essen,1,542,Kreisstraßen,7422,Mieten und Pachten,24582
51130000,Essen,1,542,Kreisstraßen,7431,Geschäftsauszahlungen,8633
51130000,Essen,1,542,Kreisstraßen,7441,"Steuern, Versicherungen, Schadensfälle",5370
51130000,Essen,1,542,Kreisstraßen,7831,Auszahlungen für den Erwerb von Vermögensgegenständen oberhalb der Wertgrenze von 410 Euro,185
51130000,Essen,1,542,Kreisstraßen,7852,Auszahlungen für Tiefbaumaßnahmen,4924401
51130000,Essen,1,543,Landesstraßen,6311,Verwaltungsgebühren,21897
51130000,Essen,1,543,Landesstraßen,6461,Sonstige privatrechtliche Leistungsentgelte,110745
51130000,Essen,1,543,Landesstraßen,6481,"Einzahlungen aus Kostenerstattungen, Kostenumlagen vom Land",18981
51130000,Essen,1,543,Landesstraßen,6485,"Einzahlungen aus Kostenerstattungen, Kostenumlagen von verbundenen Unternehmen, Beteiligungen und Sondervermögen",80
51130000,Essen,1,543,Landesstraßen,6487,"Einzahlungen aus Kostenerstattungen, Kostenumlagen von privaten Unternehmen",22
51130000,Essen,1,543,Landesstraßen,6488,"Einzahlungen aus Kostenerstattungen, Kostenumlagen von übrigen Bereichen",69
51130000,Essen,1,543,Landesstraßen,6591,Sonstige Einzahlungen aus laufender Verwaltungstätigkeit,35
51130000,Essen,1,543,Landesstraßen,6811,Investitionszuwendungen vom Land,613214
51130000,Essen,1,543,Landesstraßen,6817,Investitionszuwendungen von privaten Unternehmen,1048651
51130000,Essen,1,543,Landesstraßen,7011,Dienstbezüge Beamte,98714
51130000,Essen,1,543,Landesstraßen,7012,Dienstbezüge Tariflich Beschäftigte,765194
51130000,Essen,1,543,Landesstraßen,7019,Dienstbezüge Sonstige Beschäftigte,43414
51130000,Essen,1,543,Landesstraßen,7022,Beiträge zu Versorgungskassen Tariflich Beschäftigte,53022
51130000,Essen,1,543,Landesstraßen,7031,Beiträge zur gesetzlichen Sozialversicherung Beamte,40
51130000,Essen,1,543,Landesstraßen,7032,Beiträge zur gesetzlichen Sozialversicherung Tariflich Beschäftigte,157857
51130000,Essen,1,543,Landesstraßen,7041,"Beihilfen, Unterstützungsleistungen für Beschäftigte",6418
51130000,Essen,1,543,Landesstraßen,7111,Versorgungsbezüge Beamte,44067
51130000,Essen,1,543,Landesstraßen,7112,Versorgungsbezüge Tariflich Beschäftigte,40
51130000,Essen,1,543,Landesstraßen,7141,"Beihilfen, Unterstützungsleistungen für Versorgungsempfänger",8909
51130000,Essen,1,543,Landesstraßen,7211,Unterhaltung der Grundstücke und baulichen Anlagen,13
51130000,Essen,1,543,Landesstraßen,7221,Unterhaltung des sonstigen unbeweglichen Vermögens,9832
51130000,Essen,1,543,Landesstraßen,7241,Bewirtschaftung der Grundstücke und baulichen Anlagen,9366
51130000,Essen,1,543,Landesstraßen,7251,Haltung von Fahrzeugen,47
51130000,Essen,1,543,Landesstraßen,7291,Auszahlungen für sonstige Dienstleistungen,18713
51130000,Essen,1,543,Landesstraßen,7411,Sonstige Personal- und Versorgungsauszahlungen,16144
51130000,Essen,1,543,Landesstraßen,7412,Besondere zahlungswirksame Aufwendungen für Beschäftigte,1596
51130000,Essen,1,543,Landesstraßen,7422,Mieten und Pachten,958
51130000,Essen,1,543,Landesstraßen,7429,Sonstige Auszahlungen für die Inanspruchnahme von Rechten und Diensten,25
51130000,Essen,1,543,Landesstraßen,7431,Geschäftsauszahlungen,7478
51130000,Essen,1,543,Landesstraßen,7441,"Steuern, Versicherungen, Schadensfälle",8593
51130000,Essen,1,543,Landesstraßen,7831,Auszahlungen für den Erwerb von Vermögensgegenständen oberhalb der Wertgrenze von 410 Euro,295
51130000,Essen,1,543,Landesstraßen,7852,Auszahlungen für Tiefbaumaßnahmen,5139767
51130000,Essen,1,544,Bundesstraßen,6311,Verwaltungsgebühren,7823
51130000,Essen,1,544,Bundesstraßen,6411,Mieten und Pachten,3369
51130000,Essen,1,544,Bundesstraßen,6461,Sonstige privatrechtliche Leistungsentgelte,46336
51130000,Essen,1,544,Bundesstraßen,6481,"Einzahlungen aus Kostenerstattungen, Kostenumlagen vom Land",10547
51130000,Essen,1,544,Bundesstraßen,6485,"Einzahlungen aus Kostenerstattungen, Kostenumlagen von verbundenen Unternehmen, Beteiligungen und Sondervermögen",60
51130000,Essen,1,544,Bundesstraßen,6487,"Einzahlungen aus Kostenerstattungen, Kostenumlagen von privaten Unternehmen",6
51130000,Essen,1,544,Bundesstraßen,6591,Sonstige Einzahlungen aus laufender Verwaltungstätigkeit,16
51130000,Essen,1,544,Bundesstraßen,6811,Investitionszuwendungen vom Land,10975
51130000,Essen,1,544,Bundesstraßen,7011,Dienstbezüge Beamte,73395
51130000,Essen,1,544,Bundesstraßen,7012,Dienstbezüge Tariflich Beschäftigte,364914
51130000,Essen,1,544,Bundesstraßen,7022,Beiträge zu Versorgungskassen Tariflich Beschäftigte,24821
51130000,Essen,1,544,Bundesstraßen,7031,Beiträge zur gesetzlichen Sozialversicherung Beamte,30
51130000,Essen,1,544,Bundesstraßen,7032,Beiträge zur gesetzlichen Sozialversicherung Tariflich Beschäftigte,73610
51130000,Essen,1,544,Bundesstraßen,7041,"Beihilfen, Unterstützungsleistungen für Beschäftigte",4700
51130000,Essen,1,544,Bundesstraßen,7111,Versorgungsbezüge Beamte,32770
